Date,Close,Scaled_closing_price
2000-03-27,417.4,0.04611055484583777
2000-03-28,412.7,0.044487794772640935
2000-03-29,380.3,0.033301108310603164
2000-03-30,363.85,0.027621448054414258
2000-03-31,393.0,0.03768601318924143
2000-04-03,424.45,0.04854469495563303
2000-04-04,458.45,0.06028381037875909
2000-04-05,469.8,0.0642026033214791
2000-04-06,459.25,0.060560024859303244
2000-04-07,490.95,0.07150502365086488
2000-04-10,477.7,0.06693022131685251
2000-04-11,464.3,0.06230362876773814
2000-04-12,453.25,0.05848841625522215
2000-04-13,448.7,0.056917446397127355
2000-04-17,433.1,0.051531264026516574
2000-04-18,445.4,0.055778061664882764
2000-04-19,459.35,0.06059455166937126
2000-04-20,475.1,0.06603252425508406
2000-04-24,448.05,0.05669302213168524
2000-04-25,456.9,0.0597486448227048
2000-04-26,460.65,0.06104340020025546
2000-04-27,460.15,0.06087076614991539
2000-04-28,472.35,0.06508303697821356
2000-05-02,479.35,0.06749991368297482
2000-05-03,460.85,0.06111245382039153
2000-05-04,455.75,0.05935158650692261
2000-05-05,449.0,0.057021026827331414
2000-05-08,437.55,0.05306770707454338
2000-05-09,424.95,0.04871732900597313
2000-05-10,441.75,0.05451783309740012
2000-05-11,448.65,0.05690018299209333
2000-05-12,461.05,0.06118150744052757
2000-05-15,460.4,0.06095708317508543
2000-05-16,471.75,0.06487587611780547
2000-05-17,461.35,0.06128508787073163
2000-05-18,465.45,0.06270068708352032
2000-05-19,477.65,0.06691295791181849
2000-05-22,486.15,0.06984773676760002
2000-05-23,501.9,0.07528570935331282
2000-05-24,486.4,0.06993405379277005
2000-05-25,473.0,0.06530746124365568
2000-05-26,483.3,0.06886372268066153
2000-05-29,541.3,0.08888927252011182
2000-05-30,543.65,0.08970065255671027
2000-05-31,478.45,0.06718917239236265
2000-06-01,496.35,0.07336947139453785
2000-06-02,525.35,0.08338224631426301
2000-06-05,544.7,0.09006318406242446
2000-06-06,530.7,0.08522943065290196
2000-06-07,513.2,0.07918723889099887
2000-06-08,515.25,0.0798950384973932
2000-06-09,509.35,0.07785795670338015
2000-06-12,503.6,0.07587266512446915
2000-06-13,495.35,0.07302420329385768
2000-06-14,488.2,0.07055553637399438
2000-06-15,484.85,0.06939888823671579
2000-06-16,499.85,0.07457790974691848
2000-06-19,504.1,0.07604529917480922
2000-06-20,509.2,0.07780616648827814
2000-06-21,525.1,0.08329592928909298
2000-06-22,525.35,0.08338224631426301
2000-06-23,536.25,0.08714566861167695
2000-06-26,541.15,0.0888374823050098
2000-06-27,558.2,0.09472430342160688
2000-06-28,551.55,0.09242827055208365
2000-06-29,548.15,0.09125435900977107
2000-06-30,551.65,0.0924627973621517
2000-07-03,548.7,0.09144425646514519
2000-07-04,480.0,0.06772433794841694
2000-07-05,484.65,0.06932983461657975
2000-07-06,511.25,0.0785139660946725
2000-07-07,499.9,0.07459517315195248
2000-07-10,489.85,0.07112522874011669
2000-07-11,481.2,0.06813865966923315
2000-07-12,490.55,0.07136691641059283
2000-07-13,487.65,0.07036563891862029
2000-07-14,478.55,0.06722369920243067
2000-07-17,480.95,0.06805234264406308
2000-07-18,475.55,0.06618789490039013
2000-07-19,475.3,0.0661015778752201
2000-07-20,511.65,0.07865207333494455
2000-07-21,509.25,0.07782342989331213
2000-07-24,501.0,0.07497496806270067
2000-07-25,498.4,0.07407727100093221
2000-07-26,499.75,0.07454338293685044
2000-07-27,500.3,0.07473328039222456
2000-07-28,500.05,0.0746469633670545
2000-07-31,505.9,0.07666678175603354
2000-08-01,499.3,0.07438801229154436
2000-08-02,491.75,0.07178123813140903
2000-08-03,489.15,0.07088354106964055
2000-08-04,503.15,0.07571729447916305
2000-08-07,502.75,0.07557918723889097
2000-08-08,505.55,0.07654593792079549
2000-08-09,493.55,0.07240272071263336
2000-08-10,496.05,0.0732658909643338
2000-08-11,504.95,0.07633877706038737
2000-08-14,503.15,0.07571729447916305
2000-08-16,522.8,0.08250181265752853
2000-08-17,513.0,0.0791181852708628
2000-08-18,501.1,0.07500949487276869
2000-08-21,490.4,0.07131512619549078
2000-08-22,482.9,0.06872561544038945
2000-08-23,489.6,0.07103891171494665
2000-08-24,495.35,0.07302420329385768
2000-08-25,500.5,0.07480233401236057
2000-08-28,500.7,0.07487138763249661
2000-08-29,505.0,0.0763560404654214
2000-08-30,520.15,0.08158685219072608
2000-08-31,524.05,0.08293339778337876
2000-09-04,528.25,0.08438352380623552
2000-09-05,544.6,0.09002865725235644
2000-09-06,539.95,0.08842316058419362
2000-09-07,534.3,0.08647239581535059
2000-09-08,532.2,0.08574733280392226
2000-09-11,529.45,0.08479784552705176
2000-09-12,520.65,0.08175948624106617
2000-09-13,506.0,0.07670130856610156
2000-09-14,513.55,0.07930808272623689
2000-09-15,507.5,0.07721921071712183
2000-09-18,499.55,0.07447432931671442
2000-09-19,502.05,0.07533749956841486
2000-09-20,500.0,0.0746296999620205
2000-09-21,499.7,0.07452611953181644
2000-09-22,481.0,0.0680696060490971
2000-09-25,474.95,0.06598073403998202
2000-09-26,445.15,0.0556917446397127
2000-09-27,426.55,0.049269757967061414
2000-09-28,441.05,0.05427614542692401
2000-09-29,437.85,0.053171287504747436
2000-10-03,433.9,0.0518074785070607
2000-10-04,439.0,0.05356834582052962
2000-10-05,439.0,0.05356834582052962
2000-10-06,449.45,0.05717639747263749
2000-10-09,449.25,0.05710734385250145
2000-10-10,455.95,0.05942064012705865
2000-10-11,448.6,0.056882919587059336
2000-10-12,449.65,0.05724545109277353
2000-10-13,450.0,0.05736629492801158
2000-10-16,450.85,0.057659772813589735
2000-10-17,458.8,0.06040465421399717
2000-10-18,458.75,0.060387390808963146
2000-10-19,477.4,0.06682664088664846
2000-10-20,469.75,0.06418533991644511
2000-10-23,464.65,0.06242447260297619
2000-10-24,457.35,0.0599040154680109
2000-10-25,462.2,0.06157856575630975
2000-10-26,461.3,0.061267824465697604
2000-10-27,464.1,0.0622345751476021
2000-10-30,471.45,0.06477229568760141
2000-10-31,470.25,0.06435797396678518
2000-11-01,480.0,0.06772433794841694
2000-11-02,489.85,0.07112522874011669
2000-11-03,488.5,0.07065911680419844
2000-11-06,482.9,0.06872561544038945
2000-11-07,485.6,0.06965783931222592
2000-11-08,489.0,0.07083175085453854
2000-11-09,488.2,0.07055553637399438
2000-11-10,496.85,0.07354210544487795
2000-11-13,508.05,0.07740910817249592
2000-11-14,496.8,0.07352484203984393
2000-11-15,500.4,0.07476780720229255
2000-11-16,494.65,0.07278251562338152
2000-11-17,489.2,0.07090080447467458
2000-11-20,477.35,0.06680937748161446
2000-11-21,477.25,0.06677485067154644
2000-11-22,474.15,0.06570451955943789
2000-11-23,485.5,0.0696233125021579
2000-11-24,509.4,0.07787522010841415
2000-11-27,525.1,0.08329592928909298
2000-11-28,528.0,0.08429720678106549
2000-11-29,524.65,0.08314055864378687
2000-11-30,529.2,0.0847115285018817
2000-12-01,519.5,0.08136242792528396
2000-12-04,523.4,0.08270897351793664
2000-12-05,522.55,0.08241549563235849
2000-12-06,530.75,0.08524669405793596
2000-12-07,535.3,0.08681766391603075
2000-12-08,546.7,0.09075372026378482
2000-12-11,555.6,0.0938266063598384
2000-12-12,561.55,0.09588095155888544
2000-12-13,555.35,0.09374028933466837
2000-12-14,553.3,0.09303248972827398
2000-12-15,560.45,0.09550115664813728
2000-12-18,555.3,0.09372302592963432
2000-12-19,556.5,0.09413734765045055
2000-12-20,554.75,0.09353312847426025
2000-12-21,545.05,0.09018402789766251
2000-12-22,549.3,0.09165141732555325
2000-12-26,542.75,0.08938991126609812
2000-12-27,536.6,0.08726651244691501
2000-12-28,538.7,0.0879915754583434
2000-12-29,541.8,0.08906190657045192
2001-01-01,538.25,0.08783620481303732
2001-01-02,542.15,0.08918275040569
2001-01-03,552.15,0.09263543141249177
2001-01-04,550.6,0.0921002658564375
2001-01-05,583.3,0.1033905327486793
2001-01-08,589.35,0.10547940475779442
2001-01-09,595.6,0.10763733038704552
2001-01-10,572.45,0.09964437385629941
2001-01-11,551.15,0.0922901633118116
2001-01-12,547.85,0.09115077857956703
2001-01-15,536.35,0.08718019542174497
2001-01-16,529.35,0.08476331871698374
2001-01-17,531.55,0.08552290853848009
2001-01-18,529.9,0.0849532161723578
2001-01-19,515.0,0.07980872147222316
2001-01-22,505.5,0.07652867451576147
2001-01-23,495.5,0.0730759935089597
2001-01-24,513.85,0.07941166315644098
2001-01-25,545.25,0.09025308151779855
2001-01-29,582.2,0.10301073783793115
2001-01-30,558.9,0.09496599109208297
2001-01-31,554.85,0.09356765528432827
2001-02-01,555.15,0.0936712357145323
2001-02-02,573.85,0.10012774919725166
2001-02-05,558.65,0.09487967406691293
2001-02-06,554.55,0.09346407485412418
2001-02-07,558.45,0.09481062044677692
2001-02-08,573.25,0.09992058833684354
2001-02-09,593.05,0.10675689673031107
2001-02-12,578.75,0.10181956289058451
2001-02-13,574.75,0.10043849048786381
2001-02-14,571.1,0.09917826192038116
2001-02-15,574.35,0.10030038324759173
2001-02-16,567.4,0.0979007699478645
2001-02-19,577.7,0.10145703138487035
2001-02-20,568.6,0.09831509166868073
2001-02-21,567.9,0.09807340399820459
2001-02-22,562.8,0.09631253668473568
2001-02-23,555.6,0.0938266063598384
2001-02-26,569.7,0.09869488657942892
2001-02-27,591.3,0.10615267755412074
2001-02-28,593.5,0.10691226737561714
2001-03-01,598.5,0.10863860787901804
2001-03-02,556.1,0.0939992404101785
2001-03-05,526.15,0.08365846079480714
2001-03-07,544.05,0.08983875979698232
2001-03-08,540.8,0.08871663846977175
2001-03-09,540.35,0.08856126782446568
2001-03-12,545.05,0.09018402789766251
2001-03-13,546.0,0.09051203259330869
2001-03-14,594.0,0.10708490142595724
2001-03-15,572.7,0.09973069088146945
2001-03-16,571.85,0.0994372129958913
2001-03-19,569.45,0.09860856955425888
2001-03-20,556.8,0.09424092808065458
2001-03-21,568.8,0.09838414528881674
2001-03-22,586.4,0.10446086386078789
2001-03-23,586.2,0.10439181024065187
2001-03-26,578.85,0.10185408970065256
2001-03-27,586.7,0.10456444429099195
2001-03-28,574.25,0.10026585643752371
2001-03-29,567.2,0.09783171632772848
2001-03-30,546.4,0.09065013983358074
2001-04-02,568.4,0.09824603804854466
2001-04-03,578.35,0.10168145565031246
2001-04-04,560.45,0.09550115664813728
2001-04-06,560.45,0.09550115664813728
2001-04-09,552.6,0.09279080205779787
2001-04-10,550.2,0.09196215861616545
2001-04-11,551.35,0.09235921693194764
2001-04-12,555.25,0.09370576252460035
2001-04-16,585.0,0.10397748851983564
2001-04-17,594.95,0.10741290612160341
2001-04-18,576.95,0.10119808030936021
2001-04-19,571.2,0.09921278873044918
2001-04-20,569.55,0.09864309636432687
2001-04-23,583.5,0.10345958636881537
2001-04-24,589.4,0.10549666816282842
2001-04-25,596.8,0.10805165210786173
2001-04-26,587.2,0.10473707834133204
2001-04-27,581.2,0.10266546973725098
2001-04-30,574.0,0.10017953941235368
2001-05-02,589.55,0.10554845837793043
2001-05-03,592.95,0.10672236992024307
2001-05-04,604.45,0.1106929530780651
2001-05-07,611.75,0.1132134102130304
2001-05-08,608.85,0.11221213272105789
2001-05-09,591.05,0.1060663605289507
2001-05-10,591.05,0.1060663605289507
2001-05-11,588.85,0.10530677070745433
2001-05-14,590.1,0.10573835583330456
2001-05-15,594.55,0.10727479888133133
2001-05-16,609.15,0.11231571315126192
2001-05-17,671.45,0.13382591582363706
2001-05-18,660.1,0.12990712288091705
2001-05-21,651.25,0.12685150018989744
2001-05-22,641.1,0.12334702896799364
2001-05-23,649.95,0.1264026516590132
2001-05-24,660.1,0.12990712288091705
2001-05-25,660.15,0.129924386285951
2001-05-28,664.65,0.13147809273901184
2001-05-29,674.0,0.13470634948037147
2001-05-30,672.15,0.13406760349411317
2001-05-31,663.1,0.13094292718295758
2001-06-01,665.5,0.13177157062459
2001-06-04,666.35,0.13206504851016815
2001-06-05,667.65,0.13251389704105238
2001-06-06,652.1,0.1271449780754756
2001-06-07,650.35,0.1265407588992853
2001-06-08,662.05,0.13058039567724333
2001-06-11,670.0,0.1333252770776508
2001-06-12,668.25,0.13272105790146044
2001-06-13,652.95,0.12743845596105374
2001-06-14,649.45,0.12623001760867314
2001-06-15,653.8,0.1277319338466319
2001-06-18,657.85,0.12913026965438662
2001-06-19,669.2,0.13304906259710664
2001-06-20,674.4,0.13484445672064355
2001-06-21,666.05,0.13196146807996406
2001-06-22,666.15,0.1319959948900321
2001-06-25,674.8,0.13498256396091562
2001-06-26,695.3,0.14206056002485928
2001-06-27,688.9,0.13985084418050614
2001-06-28,676.95,0.135724890377378
2001-06-29,690.3,0.14033421952145836
2001-07-02,662.35,0.13068397610744742
2001-07-03,663.6,0.13111556123329765
2001-07-04,669.8,0.1332562234575147
2001-07-05,664.9,0.13156440976418188
2001-07-06,660.0,0.129872596070849
2001-07-09,652.85,0.12740392915098575
2001-07-10,650.55,0.12660981251942127
2001-07-11,660.15,0.129924386285951
2001-07-12,651.15,0.1268169733798294
2001-07-13,664.1,0.13128819528363772
2001-07-16,660.85,0.13016607395642715
2001-07-17,659.9,0.12983806926078095
2001-07-18,659.85,0.12982080585574696
2001-07-19,654.5,0.127973621517108
2001-07-20,633.7,0.12079204502296033
2001-07-23,629.55,0.11935918240513756
2001-07-24,633.25,0.12063667437765423
2001-07-25,640.4,0.1231053412975175
2001-07-26,651.05,0.1267824465697614
2001-07-27,657.45,0.12899216241411454
2001-07-30,653.7,0.1276974070365639
2001-07-31,670.0,0.1333252770776508
2001-08-01,680.75,0.1370369091599627
2001-08-02,673.4,0.13449918861996335
2001-08-03,670.3,0.13342885750785483
2001-08-06,669.85,0.13327348686254875
2001-08-07,662.1,0.13059765908227738
2001-08-08,665.0,0.13159893657424987
2001-08-09,667.1,0.13232399958567825
2001-08-10,678.1,0.13612194869316024
2001-08-13,664.05,0.13127093187860372
2001-08-14,662.9,0.13087387356282149
2001-08-16,662.85,0.1308566101577875
2001-08-17,680.9,0.13708869937506474
2001-08-20,689.0,0.1398853709905742
2001-08-21,702.5,0.14454649034975658
2001-08-23,710.45,0.147291371750164
2001-08-24,702.25,0.14446017332458655
2001-08-27,677.7,0.13598384145288817
2001-08-28,675.9,0.1353623588716638
2001-08-29,680.1,0.13681248489452058
2001-08-30,697.1,0.14268204260608364
2001-08-31,704.85,0.145357870386355
2001-09-03,691.8,0.14085212167247863
2001-09-04,689.9,0.14019611228118634
2001-09-05,697.3,0.14275109622621962
2001-09-06,706.85,0.14604840658771534
2001-09-07,710.5,0.147308635155198
2001-09-10,720.35,0.15070952594689774
2001-09-11,709.35,0.1469115768394158
2001-09-12,668.35,0.13275558471152848
2001-09-13,678.7,0.13632910955356836
2001-09-14,620.75,0.116320823119152
2001-09-17,620.3,0.1161654524738459
2001-09-18,627.35,0.11859959258364118
2001-09-19,666.6,0.13215136553533818
2001-09-20,645.65,0.12491799882608844
2001-09-21,644.2,0.1244173600801022
2001-09-24,617.9,0.11533680903221348
2001-09-25,674.55,0.1348962469357456
2001-09-26,629.95,0.11949728964540966
2001-09-27,629.95,0.11949728964540966
2001-09-28,623.45,0.1172530469909885
2001-10-01,653.75,0.1277146704415979
2001-10-03,649.25,0.1261609639885371
2001-10-04,699.3,0.14344163242757996
2001-10-05,673.0,0.13436108137969133
2001-10-08,670.15,0.13337706729275278
2001-10-09,681.85,0.13741670407071088
2001-10-10,650.45,0.12657528570935334
2001-10-11,669.25,0.13306632600214063
2001-10-12,657.7,0.12907847943928458
2001-10-15,652.65,0.12733487553084966
2001-10-16,664.55,0.1314435659289438
2001-10-17,663.7,0.13115008804336564
2001-10-18,650.35,0.1265407588992853
2001-10-19,640.65,0.12319165832268754
2001-10-22,645.55,0.12488347201602042
2001-10-23,654.45,0.127956358112074
2001-10-24,678.55,0.13627731933846626
2001-10-25,677.95,0.1360701584780582
2001-10-29,678.2,0.13615647550322824
2001-10-30,694.4,0.14174981873424713
2001-10-31,698.15,0.14304457411179777
2001-11-01,700.35,0.1438041639332942
2001-11-02,704.2,0.1451334461209129
2001-11-05,700.1,0.14371784690812417
2001-11-06,699.45,0.14349342264268206
2001-11-07,705.65,0.1456340848668991
2001-11-08,700.3,0.14378690052826015
2001-11-09,688.45,0.13969547353520007
2001-11-12,689.95,0.14021337568622033
2001-11-13,684.25,0.1382453475123433
2001-11-14,686.65,0.1390739909539757
2001-11-15,690.05,0.14024790249628832
2001-11-19,689.1,0.13991989780064218
2001-11-20,679.4,0.13657079722404442
2001-11-21,706.4,0.14589303594240927
2001-11-22,700.25,0.14376963712322616
2001-11-23,702.25,0.14446017332458655
2001-11-26,702.6,0.14458101715982458
2001-11-27,700.15,0.14373511031315817
2001-11-28,699.85,0.14363152988295408
2001-11-29,688.85,0.13983358077547214
2001-12-03,692.4,0.14105928253288674
2001-12-04,687.1,0.13922936159928184
2001-12-05,685.4,0.13864240582812554
2001-12-06,694.85,0.1419051893795532
2001-12-07,695.3,0.14206056002485928
2001-12-10,685.75,0.13876324966336356
2001-12-11,686.9,0.1391603079791458
2001-12-12,689.9,0.14019611228118634
2001-12-13,685.0,0.13850429858785346
2001-12-14,689.5,0.14005800504091426
2001-12-18,688.0,0.139540102889894
2001-12-19,679.95,0.13676069467941854
2001-12-20,679.05,0.1364499533888064
2001-12-21,668.25,0.13272105790146044
2001-12-24,672.45,0.1341711839243172
2001-12-26,668.55,0.13282463833166452
2001-12-27,669.35,0.13310085281220868
2001-12-28,668.65,0.13285916514173252
2001-12-31,666.1,0.1319787314849981
2002-01-01,659.45,0.12968269861547493
2002-01-02,648.8,0.12600559334323097
2002-01-03,646.6,0.1252460035217346
2002-01-04,643.0,0.12400303835928596
2002-01-07,624.95,0.11777094914200877
2002-01-08,620.55,0.11625176949901596
2002-01-09,644.55,0.12453820391534022
2002-01-10,647.05,0.12540137416704067
2002-01-11,643.55,0.12419293581466005
2002-01-14,647.4,0.12552221800227875
2002-01-15,640.6,0.12317439491765354
2002-01-16,635.85,0.12153437143942271
2002-01-17,629.85,0.11946276283534164
2002-01-18,624.65,0.11766736871180468
2002-01-21,627.7,0.11872043641887926
2002-01-22,625.8,0.11806442702758689
2002-01-23,625.05,0.11780547595207676
2002-01-24,630.2,0.1195836066705797
2002-01-25,640.15,0.12301902427234744
2002-01-28,635.8,0.12151710803438866
2002-01-29,634.85,0.12118910333874251
2002-01-30,633.3,0.12065393778268822
2002-01-31,632.15,0.12025687946690604
2002-02-01,649.7,0.12631633463384317
2002-02-04,636.8,0.12186237613506885
2002-02-05,631.05,0.11987708455615782
2002-02-06,636.9,0.12189690294513687
2002-02-07,635.45,0.12139626419915063
2002-02-08,631.65,0.12008424541656594
2002-02-11,635.95,0.12156889824949073
2002-02-12,643.5,0.12417567240962606
2002-02-13,650.95,0.1267479197596934
2002-02-14,690.3,0.14033421952145836
2002-02-15,668.4,0.13277284811656248
2002-02-18,677.3,0.1358457342126161
2002-02-19,673.25,0.13444739840486136
2002-02-20,669.75,0.13323896005248076
2002-02-21,660.7,0.1301142837413251
2002-02-22,670.05,0.1333425404826848
2002-02-25,671.3,0.13377412560853497
2002-02-26,680.55,0.13696785553982666
2002-02-27,672.4,0.1341539205192832
2002-02-28,680.65,0.13700238234989465
2002-03-01,672.25,0.13410213030418117
2002-03-04,686.8,0.13912578116907776
2002-03-05,670.4,0.13346338431792282
2002-03-06,675.95,0.13537962227669786
2002-03-07,671.15,0.13372233539343298
2002-03-08,673.9,0.13467182267030348
2002-03-11,667.1,0.13232399958567825
2002-03-12,665.55,0.131788834029624
2002-03-13,668.2,0.1327037944964265
2002-03-14,668.7,0.13287642854676657
2002-03-15,670.0,0.1333252770776508
2002-03-18,665.8,0.13187515105479403
2002-03-19,669.65,0.1332044332424127
2002-03-20,683.8,0.13808997686703722
2002-03-21,674.5,0.1348789835307116
2002-03-22,665.25,0.1316852535994199
2002-03-26,665.35,0.13171978040948795
2002-03-27,661.3,0.13032144460173323
2002-03-28,684.45,0.1383144011324794
2002-04-01,665.3,0.1317025170044539
2002-04-02,664.35,0.13137451230880776
2002-04-03,665.1,0.13163346338431792
2002-04-04,660.2,0.12994164969098504
2002-04-05,660.0,0.129872596070849
2002-04-08,660.15,0.129924386285951
2002-04-09,659.9,0.12983806926078095
2002-04-10,647.85,0.12567758864758483
2002-04-11,650.75,0.12667886613955737
2002-04-12,657.25,0.1289231087939785
2002-04-15,659.3,0.12963090840037284
2002-04-16,659.95,0.129855332665815
2002-04-17,655.35,0.12826709940268616
2002-04-18,649.7,0.12631633463384317
2002-04-19,634.6,0.12110278631357248
2002-04-22,609.75,0.11252287401167003
2002-04-23,610.85,0.11290266892241825
2002-04-24,620.55,0.11625176949901596
2002-04-25,626.2,0.118202534267859
2002-04-26,639.4,0.12276007319683731
2002-04-29,644.2,0.1244173600801022
2002-04-30,654.0,0.12780098746676793
2002-05-02,653.1,0.12749024617615579
2002-05-03,645.3,0.12479715499085035
2002-05-06,653.9,0.1277664606566999
2002-05-07,644.3,0.12445188689017019
2002-05-08,648.65,0.12595380312812898
2002-05-09,641.1,0.12334702896799364
2002-05-10,639.1,0.12265649276663328
2002-05-13,640.45,0.12312260470255153
2002-05-14,649.75,0.12633359803887717
2002-05-15,648.5,0.12590201291302694
2002-05-16,624.15,0.11749473466146461
2002-05-17,630.0,0.11951455305044366
2002-05-20,629.7,0.1194109726202396
2002-05-21,620.7,0.116303559714118
2002-05-22,619.25,0.11580292096813173
2002-05-23,610.45,0.11276456168214617
2002-05-24,610.6,0.11281635189724822
2002-05-27,607.55,0.11176328419017363
2002-05-28,599.65,0.10903566619480025
2002-05-29,594.9,0.10739564271656939
2002-05-30,594.8,0.10736111590650137
2002-05-31,600.3,0.10926009046024233
2002-06-03,603.35,0.11031315816731692
2002-06-04,591.1,0.10608362393398472
2002-06-05,607.85,0.11186686462037772
2002-06-06,623.35,0.11721852018092048
2002-06-07,629.25,0.11925560197493353
2002-06-10,622.65,0.11697683251044434
2002-06-11,639.75,0.12288091703207539
2002-06-12,640.85,0.12326071194282358
2002-06-13,639.9,0.1229327072471774
2002-06-14,658.95,0.1295100645651348
2002-06-17,649.05,0.126091910368401
2002-06-18,650.0,0.1264199150640472
2002-06-19,624.8,0.11771915892690672
2002-06-20,628.4,0.11896212408935534
2002-06-21,610.0,0.1126091910368401
2002-06-24,629.25,0.11925560197493353
2002-06-25,626.75,0.11839243172323306
2002-06-26,636.75,0.12184511273003486
2002-06-27,644.4,0.1244864137002382
2002-06-28,653.9,0.1277664606566999
2002-07-01,639.95,0.12294997065221143
2002-07-02,640.1,0.12300176086731344
2002-07-03,617.05,0.11504333114663533
2002-07-04,626.6,0.11834064150813105
2002-07-05,644.65,0.12457273072540824
2002-07-08,644.3,0.12445188689017019
2002-07-09,627.95,0.1188067534440493
2002-07-10,624.45,0.11759831509166867
2002-07-11,621.05,0.11642440354935603
2002-07-12,619.4,0.11585471118323375
2002-07-15,617.8,0.11530228222214546
2002-07-16,625.1,0.11782273935711078
2002-07-17,613.75,0.11390394641439076
2002-07-18,615.25,0.11442184856541103
2002-07-19,619.85,0.11601008182853985
2002-07-22,615.15,0.11438732175534301
2002-07-23,611.45,0.11310982978282637
2002-07-24,607.45,0.11172875738010564
2002-07-25,616.55,0.11487069709629523
2002-07-26,601.5,0.10967441218105857
2002-07-29,610.6,0.11281635189724822
2002-07-30,615.85,0.11462900942581915
2002-07-31,632.3,0.12030866968200805
2002-08-01,640.4,0.1231053412975175
2002-08-02,629.85,0.11946276283534164
2002-08-05,617.3,0.11512964817180536
2002-08-06,618.2,0.11544038946241757
2002-08-07,618.2,0.11544038946241757
2002-08-08,613.8,0.11392120981942476
2002-08-09,630.35,0.11963539688568171
2002-08-12,625.5,0.11796084659738286
2002-08-13,618.95,0.1156993405379277
2002-08-14,610.2,0.11267824465697614
2002-08-16,616.55,0.11487069709629523
2002-08-19,613.35,0.11376583917411869
2002-08-20,604.15,0.11058937264786105
2002-08-21,600.0,0.1091565100300383
2002-08-22,596.9,0.10808617891792975
2002-08-23,587.85,0.10496150260677416
2002-08-26,563.05,0.09639885370990571
2002-08-27,570.55,0.09898836446500704
2002-08-28,574.95,0.10050754410799985
2002-08-29,574.75,0.10043849048786381
2002-08-30,582.8,0.10321789869833924
2002-09-02,596.05,0.1077927010323516
2002-09-03,596.65,0.10799986189275969
2002-09-04,595.45,0.10758554017194351
2002-09-05,577.8,0.10149155819493834
2002-09-06,588.7,0.10525498049235231
2002-09-09,593.75,0.1069985844007872
2002-09-11,584.85,0.10392569830473362
2002-09-12,578.75,0.10181956289058451
2002-09-13,585.45,0.10413285916514174
2002-09-16,594.65,0.10730932569139935
2002-09-17,593.5,0.10691226737561714
2002-09-18,594.8,0.10736111590650137
2002-09-19,593.8,0.1070158478058212
2002-09-20,594.3,0.10718848185616127
2002-09-23,590.1,0.10573835583330456
2002-09-24,593.65,0.10696405759071916
2002-09-25,588.65,0.10523771708731829
2002-09-26,593.55,0.10692953078065114
2002-09-27,599.8,0.10908745640990226
2002-09-30,598.9,0.10877671511929012
2002-10-01,605.6,0.11109001139384732
2002-10-03,599.5,0.1089838759796982
2002-10-04,609.75,0.11252287401167003
2002-10-07,611.65,0.11317888340296238
2002-10-08,610.05,0.1126264544418741
2002-10-09,612.45,0.11345509788350654
2002-10-10,608.4,0.11205676207575178
2002-10-11,614.35,0.11411110727479888
2002-10-14,617.2,0.1150951213617374
2002-10-16,630.3,0.11961813348064769
2002-10-17,619.2,0.11578565756309774
